irrigate,,vt. 灌溉
irrigation,,n. 灌溉
irritate,,vt. 激怒；使过敏
irritable,,adj. 易怒的，急躁的
irritating,,adj. 刺激的；使人愤怒的，气人的
isolate,,vt. 使隔离，使孤立
isolated,,adj. 与世隔绝的，偏僻的；孤独的
isolation,,n. 隔离；孤立
issue,,n. 问题；n. （报刊的）期；v. 发行
itinerary,,n. 路线
itinerant,,adj. 巡回的
jar,,n. 罐，广口瓶；vt. 震动；刺激，震惊
ajar,,adj. （门窗等）微开的
jealousy,,n. 妒忌，羡慕
jelly,,n. 果冻，胶状物
jellyfish,,n. 水母
jewel,,n. 宝石
jewelry,,n. 珠宝
jeweler,,n. 宝石商，宝石匠
jibe with,,（词组）与…一致
jog,,vi. 慢跑
jogging,,n. 慢跑
jolt,,n. 震动，颠簸；vt. 使颠簸，猛击
jolting,,adj. 令人震惊的
journal,,n. 期刊，杂志；n. （航海）日记；分类帐
journalist,,n. 新闻记者
journalistic,,adj. 新闻事业的，新闻工作的
journalism,,n. 新闻业，报章杂志
jubilant,,adj. 欢腾的，喜气洋洋的
judgement,,n. 判断；n. 判决
judicious,,adj. 明智的；有判断力的
juice,,n. （水果）汁，液
juicy,,adj. 多汁液的
jumble,,vt. 使混乱，混杂；n. 混乱；杂乱的一堆
junction,,n. 连接；汇合处
juncture,,n. 接合，接缝
jungle,,n. 丛林
jurisdiction,,n. 权限；管辖范围
jury,,n. 陪审团
injury,,n. 伤害，侮辱
judgement,,n. 判决
verdict,,n. [律](陪审团的)裁决
sentence,,n./v. 宣判
justify,,vt. 证明…是正当的或有理的；为…辩护
justice,,n. 正义，公平，公正
injustice,,n. 不公平，不讲道义
justly,,adv. 公正地，正当地
juvenile,,n./adj. 青少年（的）
juxtaposition,,n. 毗邻，并置，并列
keen,,adj. （感觉、观察、理解等）敏锐的，敏捷的；adj. 锋利的
ken,,n. 视野，知识领域
kennel,,n. 狗舍，狗窝
kernel,,n. 仁，核心；(去壳的)麦粒，谷粒
kerosene,,n. 煤油
gasoline,,n. 汽油
kiln,,n. （砖、石灰等）窑，炉
kinetic,,adj. 运动的；动力学的
kingdom,,n. 王国
laborious,,adj. 费力的，艰难的
laboriously,,adv. 费力地，艰难地
laborer,,n. 劳动者
labor movement,,（词组）劳工运动
labor union,,（词组）工会
labyrinth,,n. 迷宫；错综复杂的事件
lace,,n. 饰带，花边；n. 带子；鞋带；vt. 装饰，点缀
lag,,vi. 落后
lament,,vt. 为…悲痛，痛惜
landing,,n. 着陆，降落
landmass,,n. 大片陆地
landscape,,n. 风景，山水；风景画
landslide,,n. 山崩
largely,,adv. 大量地，大半地
larvae,,n. 幼虫
larynx,,n. [解] 喉
laser,,n. 激光
lash,,n. 鞭子；v. 抽打，鞭打
splash,,v. 溅，泼
flash,,n./vi. 闪光；闪现
lasting,,adj. 持久的；永恒的，耐力的
long-lasting,,adj. 持久的，永久的
everlasting,,adj. 永恒的，持久的，无止境的
latent,,adj. 潜伏的，隐藏的
lateral,,adj. 侧面的，旁边的
equilateral triangle,,（词组）等边三角形
quadrilateral,,（词组）四边形
bilateral,,adj. 有两面的，双边的
latitude,,n. 纬度，范围；n. 行动或言论的自由（范围）
platitude,,n. 陈词滥调
launch,,vt. 发动；n./v. 发射，（使）升空
laundry,,n. 洗衣店，要洗的衣服
laurels,,n. 桂冠，荣誉
lava,,n. 熔岩，岩浆
volcano,,n. 火山
lave,,vt. 为沐浴，洗
lavish,,adj. 过分丰富的；浪费的
slavish,,adj. 卑屈的；盲从的
lawn,,n. 草地，草坪，草场
lawsuit,,n. 诉讼
lay,,vt. 产卵，下蛋
layer,,n. 层，层次；阶层
layering,,n. 分层堆积
layman,,n. 俗人，犯人；外行
layout,,n. 规划，设计
leading,,adj. 最主要的；adj. 主演的
mislead,,vt. 误导
leadership,,n. 领导能力，领导阶层
league,,n. 同盟，联盟；联合会
colleague,,n. 同事，同僚
leak,,vt. 漏；渗；vt. 泄露
leaky,,adj. 漏的
bleak,,adj. 荒凉的，凄凉的
leap,,n./vi. 跳跃
learn by rote,,（词组）死记硬背学习
lease,,n. 租约；vt. 出租，租借
ledge,,n. 壁架，架状突出物，暗礁，矿层
pledge,,n. 誓言     vt. 保证
legacy,,n. 遗产，遗物
heritage,,n. 遗产；继承物
legendary,,adj. 传奇的
legend,,n. 传说；传奇文学
legible,,adj. (指印刷或字迹)清楚地，易读的
illegible,,adj. 难辨认的，字迹模糊的
legislation,,n. 立法；n. 法规
legislate,,vt. 立法
legislature,,n. 立法机关
legume,,n. 豆类，豆荚
leisure,,n. 空闲，闲暇
leisurely,,adj. 从容的，悠闲的
lengthen,,vt. 延长，使变长
lengthy,,adj. (演说、文章等)冗长的，啰嗦的
leopard,,n. 豹，美洲豹
lethal,,adj. 致命的
lethargic,,adj. 昏睡的；懒洋洋的，萎靡不振的
lethargy,,n. 昏睡，倦怠
lettuce,,n. 莴苣，生菜
liable of,,（词组）倾向于
libel,,n. 以文字损害名誉，诽谤
liberal,,adj. 开放的，主张变革的，自由主义的；adj. 慷慨的，不拘泥的
liberate,,vt. 释放，使自由
liberty,,n. 自由
liberally,,adv. 随意地，不受限制地
deliberate,,adj. 深思熟虑的；故意的
life span,,（词组）寿命
lift,,v. 举起，升高
facelift,,n. 改建，表面修改
light bulb,,（词组）灯泡
bulb,,n. 电灯泡；球茎
likewise,,adv. 同样地，也
limb,,n. 肢，翼；树枝
limestone,,n. 石灰石
lineage,,n. 血统，世系
linen,,n. 亚麻布，亚麻制品
linger,,vi. 逗留；徘徊
linguistic,,adj. 语言上的，语言学上的
linguistics,,n. 语言学
liquid,,n. 液体，流体；adj. 液体的
literally,,adv. 照字面意义地，逐字地
literary,,adj. 文学（上）的，从事写作的
literate,,adj. 有文化的，有阅读和写作能力的
literacy,,n. 有读写能力，识字
illiterate,,adj. 不识字的，没受教育的
semiliterate,,n. 半文盲，有初等文化者
obliterate,,vt. 涂去，删除
iterate,,vt. 反复说，重申
litter,,vt. 乱丢；vi. 乱丢垃圾；n. 垃圾
livelihood,,n. 生计，谋生
lively,,adj. 活泼的，活跃的；栩栩如生的
liver,,n. 肝脏
livestock,,n. 家畜，牲畜
living quarters,,（词组）住房，住处
load,,n. 重担；重任；vt. 装载，使负担
unload,,vt. 摆脱…的负担，卸
overload,,vt. 使超载，超过负荷
shipload,,n. 船货，一船上的载货
trainload,,n. 列车载重
workload,,n. 工作量
loathsome,,adj. 令人讨厌的
lobby,,n. 大厅，休息厅；v. 游说议员
lobster,,n. 龙虾
locate,,vt. 找出，定位；设置
location,,n. 位置，场所
locality,,n. 位置，地方
locally,,adv. 在地方上，在当地
locomote,,v. 移动，行动
locomotion,,n. 运动，移动
locomotive,,n. 火车头
lodge,,n. （山林）小屋；vi. 寄存；临时住宿
lodging,,n. 寄宿，住房（常指出租的房间）
log,,n. 圆木；航海日志；vt. 记录
log cabin,,（词组）小木屋
logical,,adj. 合乎逻辑的，合理的
logic,,n. 逻辑，逻辑学
long-range,,（词组）远程的
longevity,,n. 长寿
longitude,,n. 经度，经线
loom,,n. 织布机；vi. 隐约闪现，逼近
bloom,,v. （使）开花，（使）繁盛  n. 花
loop,,vt. 把…圈成环；缠绕；n. 圈，环
sloop,,n. 单桅帆船
loose,,adj. 宽松的；不牢固的
loosen,,vt. 解开，放松
lore,,n. 口头传说；学问，知识
lucrative,,adj. 赚钱的，有利可图的
lull,,vt. 使平静；使安静
lumber,,n. 木材，木料
lumbering,,n. 采伐林木
timber,,n. 木材，木料
slumber,,n. 睡眠
plumber,,n. 水管工人
luminosity,,n. 亮度，发光度
luminous,,adj. 发光的；明亮的
lunar,,adj. 月的
lure,,vt. 引诱，诱惑；n. 饵；诱惑
luster,,n. 光彩，光泽；声望
lustrous,,adj. 有光泽的；光辉的
luxurious,,adj. 奢侈的，豪华的
luxury,,n. 奢侈，豪华
lyric,,n. 抒情诗；歌词
lyricist,,n. 抒情诗人
lyrically,,adv. 抒情地
magic,,n. 魔法，魔力；魔术
magical,,adj. 魔术的，不可思议的
magician,,n. 魔术师，变戏法的人
magnesium,,n. 镁
magnetic,,adj. 磁的，有磁性的；adj. 有吸引力的
magnetic,,n. 磁铁
magnetism,,n. 磁，磁力
magnetize,,vt. 使磁化；吸引
demagnetize,,vt. 消磁，使退磁
ferromagnetic,,adj. 铁磁的，铁磁体
geomagnetic,,adj. 地磁的
electromagnetic,,adj. 电磁的
magnificent,,adj. 华丽的；高尚的；丰富的
magnificence,,n. 华丽，富丽堂皇
magnify,,vt. 放大，扩大
magnitude,,n. 大小，光度，重要
maintenance,,n. 维修，保养；n. 维持，继续
maize,,n. 玉米
corn,,n. 玉米，谷类
popcorn,,n. 爆米花
cornet,,n. 短号
majestic,,adj. 壮观的，庄严的
majesty,,n. 威严，最高权威
majority,,n. 多数
makeup,,n. 组成，结构；n. 补考；n. 化妆品
malfunction,,n. 故障，失灵
mall,,n. 大规模购物中心
mallet,,n. 槌棒
malleable,,adj. 可锻的，可塑的，可延展的
malleability,,n. 可锻性，可塑性，延展性
malnutrition,,n. 营养不良
mammal,,n. 哺乳动物
mammoth,,n. 猛犸象；adj. 巨大的
mandatory,,adj. 命令的，强制的
mandate,,n. 命令，要求
maneuver,,vt. (敏捷地)操纵；(用策略)调动；n. 策略，谋略
mania,,n. 狂热
manifestation,,n. 表现，显示
manipulate,,vt. 操作；操纵，利用
mannerism,,n. 特殊习惯，怪癖
mansion,,n. 大厦；公寓
mantle,,n. 地幔；覆盖物
manual,,n. 手册；adj. 人工的，手动的
manually,,adv. 用手
manure,,n. 肥料
map,,vt. 绘制…的地图
marble,,n. 大理石
march,,vi./n. 前进，行进
margin,,n. 边缘；余地
marine,,adj. 海的，航海的，海产的
aquamarine,,n. 绿玉；碧绿色
submarine,,n. 潜水艇，潜艇
maritime,,adj. 海上的，海事的
markedly,,adv. 显著地，明显地
marrow cavity,,n. 骨髓腔
marsh,,n. 湿地，沼泽
marshy,,adj. 沼泽的
marvel,,n. 奇异的事物，罕见的例子
marvelous,,adj. 不可思议的；了不起的
mask,,n. 面具；v. 掩盖，掩饰
mason,,n. 泥瓦匠
stonemason,,n. 石工，石匠
masonry,,n. 石工术；石匠职业
massive,,adj. 大而重的，庞大的；可观的
masterpiece,,n. 杰作，名著
matching,,adj. (尤指颜色或外表)相配的，一致的
matchless,,adj. 无敌的；无比的
mate,,v. 结伴，成配偶；n. 配偶
mathematics,,n. 数学
maverick,,adj. 特立独行的；不遵守传统的；n. 持异议者，自行其是者
meager,,adj. 缺乏的，不足的
meaningful,,adj. 意味深长的
measures,,n. 措施，方法
mechanical,,adj. 机械的；机械性的，呆板的
mechanics,,n. 机械学，力学
mechanized,,adj. 机械化的
mechanism,,n. 机械；机理，运作机制
media,,n. 媒体
mediate,,v. 斡旋，调停
intermediate,,adj. 中间的；中级的
mediator,,n. 调停者
medieval,,adj. 中世纪的
medium,,n. 媒体，媒介；方法
melodious,,adj. 旋律优美的，悦耳的
melody,,n. 悦耳的音调
melodic,,adj. 有旋律的，调子美妙的
melodrama,,n. 音乐剧；情节剧
membrane,,n. 膜，薄膜
memo,,n. 备忘录
memory,,n. 记忆，记忆力；回忆
memorize,,vt. 纪念
memorable,,adj. 难忘的
commemorate,,v. 纪念
memorandum,,n. 备忘录，便笺
memorial,,n. 纪念物
menace,,n. 危险物；vt. 威吓；胁迫
mend,,vt. 修补；改进
amendment,,n. 改善，改正
recommend,,vt. 推荐；介绍
mention,,vt. 提及；说起
menu,,n. 菜单；选择单
mercantile,,adj. 商业的，贸易的
merchant,,n. 商人
merchandise,,n. 商品
merge,,v. （使）合并，（使）融合
merger,,n. 合并
emerge,,vi. 显现，浮现
emergence,,n. 浮现，出现
meridian,,n. 子午线
merit,,n. 优点，价值
mesmerize,,vt. 施催眠术；使入迷，迷住
messy,,adj. 肮脏的；凌乱的
metabolism,,n. 新陈代谢
metabolic,,adj. 新陈代谢的
metaphor,,n. 隐喻，暗喻
meteor,,n. 流星
meteorite,,n. 陨星，陨石
meteorology,,n. 气象学
meteorologist,,n. 气象学者
methodology,,n. 方法论，方法学
methodically,,adv. 有条理地；井然地
meticulous,,adj. 一丝不苟的，过细的
metropolitan,,adj. 主要都市的，大城市的
microbe,,n. 微生物
microcosm,,n. 微观世界
microorganism,,n. 微生物
microscope,,n. 显微镜
microscopic,,adj. 用显微镜可见的；极小的
telescope,,n. 望远镜
microwave,,n. 微波（炉）
mighty,,adj. 强大的，巨大的
migrant,,n. 候鸟；移民
emigrant,,n. 移居外国者，移民
immigrant,,n. （从外国移入的）移民，侨民
migrate,,vi. 移动，迁徙
migration,,n. 定期迁移；迁居
migratory,,adj. 迁移的；流浪的
milestone,,n. 里程碑；划时代的事件
milieu,,n. 环境；出身背景
militant,,adj. 好战的，好暴力的
millennia,,n. 一千年，千禧年
millionaire,,n. 百万富翁
mime,,vt. 模拟，模仿
mimetic,,adj. 模仿的，（生物）拟态的
mimicry,,n. （生物）拟态；模仿
mimic,,n./vt. 模仿，摹拟
mingle,,v. （使）混合
mingling,,adj. 混合的
miniature,,adj. 微型的，缩小的；n. 缩小的模型，缩图，缩影
minimize,,v. 最小化，减到最小
minimal,,adj. 最小的，最少的
minimalist,,n. 最低限要求者
minimum,,adj. 最小的，最低的；n. 最小值，最小化
minority,,n. 少数；少数民族
minuscule,,adj. 极小的
minute,,adj. 微小的
miraculous,,adj. 奇迹的，不可思议的
miracle,,n. 奇迹，奇事
mirage,,n. 海市蜃楼，幻景
miserable,,adj. 痛苦的，悲惨的，可怜的
mislead,,vt. 使误入歧途，误导
misleading,,adj. 使人误解的；骗人的
mistrust,,vt. 不信任，不相信，怀疑
mistrustful of,,（词组）不相信，怀疑
mitigate,,vt. 使减轻，使缓和
moat,,n. 护城河，壕沟
mobile,,adj. 可移动的；adj. 易变的
mobility,,n. 流动性；灵活性
immobile,,adj. 稳定的，不动的，静止的
mock,,v. （模仿性的）嘲笑
mockingbird,,n. （动物）仿声鸟
moderate,,adj. 温和的；适度的，有节制的；vt. 使缓和，使稳定
modest,,adj. 谦虚的；适度的
modify,,vt. 修改，变更
moist,,adj. 潮湿的，多雨的
moisten,,vt. 弄湿，使湿润
moisture,,n. 潮湿，湿气；湿度
mold,,vt. 塑造；n. 模子；铸型；n. 霉菌
molecule,,n. 分子
molecular,,adj. 分子的
molten,,adj. 熔融的，熔化的
monarch,,n. 君主，帝王
monetary,,adj. 货币的，金钱的
monitor,,vt. 监控；监测
monochromatic,,adj. 单色的，一色的
monopolize,,vt. 独占，垄断
monopoly,,n. 独占，垄断
monotonous,,adj. 单调乏味的，无变化的
monster,,n. 怪物，巨兽
monument,,n. 纪念碑；纪念物
mounmental,,adj. 杰出的，不朽的
morale,,n. 士气
morphololgy,,n. 形态学，形态论
mortal,,n. 凡人，人类；adj. 必死的；致命的
most distinctive,,（词组）最杰出的，典型的
motif,,n. （作品）主题，主旨
motion,,n. 运动
motionless,,adj. 不动的，静止的
locomotion,,n. 运动，移动
motivate,,vt. 激发，刺激
motivation,,n. 动机，刺激
motive,,n. 动机
locomotive,,n. 火车头
automotive,,adj. 汽车的，自动推进的
mourning,,n. 悲恸，服丧
mournful,,adj. 悲痛的，悲哀的
mouth,,n. 入口
mud mortar,,（词组）灰泥浆
mortar,,n. 灰泥；臼，研钵
mulberry,,n. 桑树
multicellular,,adj. 多细胞的
multi-faceted,,adj. 多方面的；多才多艺的
multiple,,adj. 多样的，多重的；n. 倍数
multiply,,v. 繁殖，增加；v. 乘（by）
multistory,,n. 多层建筑
multitude,,n. 大量，多数
mundane,,adj. 世俗的，平凡的；adj. 平常的，普通的
municipal,,adj. 市的，市政的
mural,,n. 壁画，壁饰
muscular,,adj. 强壮的，肌肉发达的
mushroom,,n. 蘑菇；v. 迅速生长
mutual,,adj. 相互的；共有的
myriad,,n. 许多，无数；adj. 无数的
mysterious,,adj. 神秘的
myth,,n. 神话，神话故事
mythical,,adj. 神话的，虚构的
mythology,,n. （总称）神话
naked,,adj. 裸体的，无遮盖的
narcotic,,adj. 麻醉的，催眠的；n. 麻醉剂
narrator,,n. 讲述者
native to,,（词组）土生土长的
natural gas,,（词组）天然气
naturalist,,n. 自然主义者，博物学着
naturalistic,,adj. 自然（主义）的
naval,,adj. 海军的；军舰的
navigate,,vi. 航行，航海；航空
navigation,,n. 航海
neat,,adj. 整洁的；整齐的
underneath,,prep. 在…的下面
beneath,,adv./prep. 在…之下
needy,,adj. 贫穷的，生活艰辛的
negative,,adj. 否定的；负的；adj. 消极的
negate,,vt. 否定，打消
neglect,,n./vt. 疏忽；忘记
negligent,,adj. 疏忽的，粗心大意的
negligible,,adj. 可忽略的，无关紧要的
negotiation,,n. 商议，谈判
neoclassical,,adj. 新古典主义的
neon,,n. [化]氖；霓虹灯
nerve cord,,（词组）脊髓
spinal cord,,（词组）脊髓
neuron,,n. 神经元，神经细胞
nervous,,adj. 神经的；神经紧张的，易激动的
neutral,,adj. 中性的；中立的
neutralize,,vt. 抵消，中和
neutron,,n. 中子
niche,,n. 壁龛；n. 适当的位置；称心的职务
nickel,,n. 镍；镍币
dime,,n. 一角硬币
nicotine,,n. 尼古丁
nocturnal,,adj. 夜的，夜曲的
noisy,,adj. 嘈杂的
nomadic,,adj. 游牧的，流浪的
nominate,,vt. 提名；任命
nominee,,n. 被提名的人，被任命者
nonconformist,,adj./n. 不遵照传统生活的（人）
nonetheless,,adv. 虽然如此，但是
nonprofessional,,adj./n. 非专业的(人员)；无专长的(人员)
nonsense,,n. 胡说，废话
nontraditional,,adj. 不遵照传统生活的
norm,,n. 标准，规范
normal,,adj. 正常的，标准的
normally,,adv. 通常地
abnormal,,adj. 反常的，变态的
nostalgia,,n. 思家病，怀旧
not…so much as…,,（词组）与其…还不如…
not as yet,,（词组）迄今为止，还没有
notable,,adj. 著名的；显要的；n. 名人，要人
notably,,adv. 显著地；特别地
notate,,vt. 以符号表示，把…写成记号
notation,,n. 符号
notch,,n. 刻痕
note,,n. 音符
notorious,,adj. 臭名昭著的，声名狼藉的
notoriously,,adv. 声名狼藉地
nourish,,vt. 养育；滋养
nourishing,,adj. 有营养的；滋养的
nourishment,,n. 营养品
novel,,adj. 新奇的，新颖的
novelty,,n. 新颖，新奇
novice,,n. 生手，新手
nowadays,,adv. 现今，时下
now and then,,（词组）不时
noxious,,adj. 有害的，有毒的
nuclear,,adj. 核子的；核的，原子能的
nuclei,,n. 核子；核心
nucleus,,n. 合子，核心
null,,adj. 无效的；空的
numerous,,adj. 众多的，很多的
nutrient,,n. 营养物
nutritional,,adj. 营养的，滋养的
nutritious,,adj. 有营养成分的，营养的
oath,,n. 誓言，宣誓
object to,,（词组）反对
objection,,n. 反对
objective,,n. 目标；adj. 客观的
obligated,,adj. 有义务的，有责任的
obligation,,n. 义务，职责
obligatory,,adj. 强制性的，义务的
oblige,,vt. 迫使，责成
obliterate,,vt. 涂掉，擦掉
obscure,,vt. 隐藏，使…模糊；adj. 朦胧的，模糊的；晦涩的
obsession,,n. 入迷；固执的念头
obsessed,,adj. 心神不宁的，鬼迷心窍的，沉迷的
obsolete,,adj. 废弃的；过时的
obstacle,,n. 障碍
obstruct,,vt. 阻塞(道路、通道等)；妨碍，阻挠
obstruction,,n. 阻塞，妨碍；障碍物
unobstructed,,adj. 畅通无阻的
obtain,,vt. 得到
obtainable,,adj. 可得到的
occasional,,adj. 偶然的；临时的
occasionally,,adv. 偶尔
occupation,,n. 职业
occupy,,vt. 居住；vt. 占用，占据
occupant,,n. 占有者，居住者
occur,,vi. 发生，出现；vi. 想到
occurrence,,n. 事件；发生
octopus,,n. 章鱼
odd,,adj. 奇异的，古怪的
oddly,,adv. 奇特地，古怪地
odds,,n. 可能的机会，成败的可能性，几率
odor,,n. 气味
deodorizer,,n. 除臭剂
odorless,,adj. 无嗅的，没有气味的
of scale,,（词组）大规模的
offensive,,adj. 讨厌的，无礼的；攻击性的
inoffensive,,adj. 无害的，不触犯人的，让人不讨厌的
offshore,,adj. 离岸的，海面上的
offspring,,n. 子孙，后代
olfactory,,adj. 嗅觉的
omit,,vt. 省略，省去，忽略
ongoing,,adj. 正在进行的
onset,,n. 开始；n. （病）发作
onslaught,,n. 冲击；猛攻
ooze,,n. 软泥；v. 渗出，泄漏
opaque,,adj. 不透明的；晦涩难懂的
opera,,n. 歌剧
opponent,,n. 对手，反对者；adj. 敌对的，反对的
opportunity,,n. 机会，时机
opposed,,adj. 反对的
opposing,,adj. 相反的，对立的
opposition,,n. 反对，敌对
opposite,,n. 相反的事物；adj. 相反的，对立的
optical,,adj. 视觉的；光学的
optometrist,,n. 验光师
optimal,,adj. 最佳的，最理想的
optimum,,adj. 最适宜的
optimist,,n. 乐观者
optimistic,,adj. 乐观的
optional,,adj. 可自由选择的
option,,n. 选项，选择权
oral,,adj. 口头的
oratorio,,n. 宗教剧
orbit,,n. 轨道；vt. 绕…轨道而行
orbital,,adj. 轨道的
orchard,,n. 果园
orchestra,,n. 管弦乐队
orchid,,n. 兰花
ordeal,,n. 严峻考验，痛苦经历
ordinance,,n. 法令，条例
ore,,n. 矿石
roe,,n. 鱼卵
organic,,adj. （化学）有机的
organically,,adv. 器官上地，有机地，有组织地
organism,,n. 生物，有机物
microorganism,,n. 微生物
orientation,,n. 定向；介绍性指导
orient,,vt. 使适应；确定方向
oriental,,adj. 亚洲的，东方的
original,,adj. 最初的，原始的；adj. 有创意的
originality,,n. 创意，新奇
originate,,vt. 发生；发起，创办
ornament,,n. 装饰；装饰物
ornamentation,,n. 装饰；装饰品
ornamental,,adj. 装饰的
ounce,,n. 盎司
renounce,,v. 断绝关系
pronounced,,adj. 显著的，明确的
denounce,,vt. 公然抨击，谴责
bounce,,v. （使）反跳，弹起
announce,,vt. 宣布，通告
oust,,vt. 驱逐；赶走
outbreak,,n. 发作；爆发
outcome,,n. 成果，后果
outcry,,n. 大声疾呼；强烈抗议
outdated,,adj. 过时的
outdoors,,adv. 在户外，在野外
outermost,,adj. 最外面的，离中心最远的
outfit,,n. 服装；vt. 配备，装备
outgoing,,adj. 好交际的，外向的
outgrow,,vt. 生长速度超过…，长得比…快
outgrowth,,n. 长出；结果；副产物
outlast,,vt. 比…长久，比…活得长
outlet,,n. （河流、烟等）出口
outlook,,n. 观点，见解；n. 前景
outlying,,adj. 边远的，偏僻的
outmoded,,adj. 不再流行的，过时的
output,,n. 输出，产品；生产量
outrage,,n. 暴行；vt. 激怒，引起…义愤
outright,,adv. 彻底地，完全地
outset,,n. 开始，开端
outspoken,,adj. 坦率直言的
outweigh,,vt. 比…重；比…更重要
oval,,adj. 卵形的，椭圆的
overall,,adj. 全部的，全面的
overburden,,v. 装载过多；负担过多
overcast,,adj. 阴天的，阴暗的
overcharge,,v. 索价过高
overdue,,adj. 迟到的；逾期的
overhaul,,v. 彻底检查，大修
haul,,vt. 拉，拖
overlap,,vt. 部分重叠，与…交搭，迭盖
overlapping,,adj./n. 交迭（的）
overload,,vt. 使超载，使超过负荷
overlook,,vt. 忽略，没注意到；vt. 俯瞰，远眺
oversee,,vt. 监督，管理
oversight,,n. 勘漏，失察，疏忽
overt,,adj. 明显的；公然的
overtime,,n. 超时，加班    adv.  加班地
overtire,,vt. 使过度疲劳
overtax,,vt. 课税过重
overtaxed,,adj. 课税过重的，负担过重的
overturn,,n./vt. 推翻；翻倒；倾覆
overwhelm,,vt. 战胜；压倒；vt. 泛滥；使沉浸
overwhelmingly,,adv. 压倒性地；不可抵抗地
owing to,,（词组）因…之缘故
oxen,,n. （pl）公牛
oxygen,,n. 氧气
oyster,,n. [动]牡蛎，蚝
pack,,vt. 装；将…挤入，塞满；n. 一群
pack down,,（词组）填塞，夯实
pack animal,,（词组）能运输的动物
packed,,adj. 压紧的，压实的
package,,n. 包裹，包
packaging,,n. 包装
packer,,n. 包装工人，打包机
backpack,,n. 背包
unpack,,vt. 打开包裹（或行李），卸货
paddler,,n. 划独木舟者
painstaking,,adj. 辛苦的，辛勤的
painting,,n. 绘画，油画
palatable,,adj. 美味的
unpalatable,,adj. 味道差的，不好吃的
pale,,adj. 苍白的；暗淡的
palette,,n. 调色板，颜料
paleontologist,,n. 古生物学者
pamphlet,,n. 小册子
pane,,n. 窗格玻璃
panel,,n. 镶板；n. 专门小组；vt. 镶嵌（板）
panic,,n. 恐慌
Hispanic,,adj. 西班牙的
pants,,n. 裤子；短裤
rampant,,adj. 猖獗的，蔓生的
parachute,,n. 降落伞
parade,,n. 游行
parallel,,vt. 与…平行；匹敌；n. 类似，相似；adj. 平行的
unparalleled,,adj. 无比的，空前的
paralysis,,n. 瘫痪，中风
paralyze,,vt. 使瘫痪，使麻痹
parameter,,n. 参数，参量
paramount,,adj. 最重要的；最高权力的
paraphrase,,vt. 将…释义，改写；n. 释义，意义
parasite,,n. 寄生虫，食客
parasitic,,adj. 寄生的
parliamentary,,adj. 议会（制）的
partial,,adj. 部分的
impartially,,adv. 公平地，无私地
participant,,n. 参与者，参赛者
particle,,n. 颗粒，微粒
passion,,n. 激情，热情
passionate,,adj. 充满热情的，热烈的
passive,,adj. 被动的；消极的
pastel,,adj. 柔和的
pasture,,n. 牧场，草地
patch,,n. 片，块
dispatch,,vt. 分派，派遣
patent,,n. 专利；vt. 取得…的专利权，申请专利
path,,n. 轨道，道路
pathway,,n. 路，径
footpath,,n. 人行道，小路
pathogen,,n. 病菌，病原体
patriarch,,n. 家长，族长
patriarchal,,adj. 家长的，族长的
patriot,,n. 爱国者
patriotic,,adj. 爱国的
patrol,,v. 巡逻，巡视
patroller,,n. 巡警
patron,,n. 赞助人，资助人；n. 顾客
patronage,,n. 赞助；惠顾
patronizing,,adj. 俨然以恩人态度的，要人领情的
paucity,,n. 小量，缺乏
pauper,,n. 贫民，乞丐
pave,,vt. 铺设，为…铺路
pave the way for,,（词组）为…铺平道路
peak,,n. 山顶；最高点，顶端
pebble,,n. 小鹅卵石
peck,,v. 啄，啄起
peculiar,,adj. 特有的，专有的；adj. 奇怪的，异常的
peculiarity,,n. 特性，怪癖
pedagogy,,n. 教育学，教学法
pedagogic,,adj. 教育学的
pedagogical,,adj. 教育学的，教学法的
peer,,v. 凝视，仔细看；n. 同辈，同等的人
peerless,,adj. 出类拔萃的，无可匹敌的
penal,,adj. 刑罚的，刑法上的
penalty,,n. 处罚，罚款
penchant,,n. 爱好，嗜好；（强烈的）倾向
pendant,,n. 垂饰；下垂物
penetrate,,vt. 穿透；渗透
penetrating,,adj. （声音）响亮的，尖锐的；adj. （气味）刺激的；adj. （思想）敏锐的，有洞察力的
peninsula,,n. 半岛
pensive,,adj. 沉思的
perceive,,vt. 感知；察觉，发觉
perception,,n. 理解；感知，感觉
perceptive,,adj. 感知的；有洞察力的
conception,,n. 观念，概念
misconception,,n. 误解
perch,,n. 栖木  v. （使）栖息
percolate,,v. 过滤，渗透   n. 滤液
percussion,,n. 打击乐器；震荡，影响
perennial,,adj. 四季不断的，终年的；（植物）多年生的
perennially,,adv. 永久地，终年地
perfect,,adj. 完美的，理想的；vt. 使完美；使熟练
perfection,,n. 尽善尽美，完美
perform,,vt. 履行，执行；vt. 表演，演出
performance,,n. 履行，执行；表演，演奏
performer,,n. 表演者
perfume,,n. 香味；香水
perimeter,,n. 边缘，周边地带
periodic,,adj. 周期的，定期的
period,,n. 时期；时代
periodical,,n. 期刊，杂志；adj. 周期的，定期的
peripheral,,adj. 周边的，外围的
periphery,,n. 外围
perishable,,adj. （尤指食物）易腐的，易坏的
permanent,,adj. 长久的，永久的
permeate,,vt. 弥漫；渗透，透过
permeable,,adj. 有浸透性的，能透过的
permission,,n. 许可，允许
permissive,,adj. 许可的，宽容的
perpendicular,,adj. 垂直的，直立的
perpetuate,,vt. 使…延续，使永存
perplex,,vt. 迷惑，困惑；难住
